5,90,46
5,92,100
5,94,21
5,95,34
6,7,79
6,9,253
6,10,60
6,11,375
6,12,2235
6,13,468
6,14,137
6,15,8
6,16,8
6,17,60
6,18,47
6,19,2
6,20,1499
6,21,4
6,22,15
6,23,6
6,24,2
6,26,486
6,27,131
6,28,84
6,29,97
6,30,4
6,31,2
6,32,5
6,33,7
6,34,180
6,37,2034
6,40,147
6,41,24
6,42,1485
6,43,162
6,45,116
6,46,261
6,47,2
6,48,1
6,49,1
6,50,1
6,51,1
6,52,1
6,53,1
6,54,1
6,55,1
6,57,91
6,58,5
6,59,43
6,60,1
6,61,1
6,62,1
6,63,99
6,64,28
6,65,3
6,66,34
6,67,298
6,68,71
6,69,1
6,71,85
6,72,1
6,73,85
6,74,23
6,76,58
6,77,382
6,79,4
6,80,54
6,81,1
6,82,164
6,83,4
6,84,42
6,85,1257
6,90,2
6,92,1
6,93,1
6,95,3
7,8,4
7,9,18883
7,10,93
7,11,32
7,12,40
7,13,4982
7,14,11966
7,15,1
7,16,49
7,17,25
7,18,1352
7,19,5
7,20,159
7,21,14
7,22,363
7,24,236
7,25,7
7,26,350
7,27,226
7,28,21
7,29,48
7,30,7
7,31,7
7,32,61
7,33,7
7,34,9317
7,35,12
7,37,312
7,38,36
7,39,222
7,40,37
7,41,1
7,42,45
7,43,4
7,45,25
7,46,8
7,48,2
7,50,1
7,51,7
7,53,5
7,55,17
7,57,398
7,58,39
7,59,45
7,60,1
7,61,19
7,63,2
7,64,122
7,65,10
7,66,15
7,67,10133
7,68,1507
7,70,1
7,71,4693
7,72,3
7,73,397
7,74,641
7,75,120
7,76,897
7,77,64
7,78,189
7,80,19
7,81,15
7,82,152
7,83,27
7,84,1136
7,85,1838
7,86,12
7,89,12
7,92,11
7,93,3
7,94,126
7,95,14
8,9,3
8,10,1
8,12,5
8,13,8
8,14,9
8,15,6
8,19,945
8,30,1595
8,34,20
8,37,1
8,40,1
8,41,1571
8,42,28
8,43,39
8,44,46
8,45,6
8,57,1
8,62,478
8,68,5
8,71,9
8,72,64
8,73,54
8,77,99
8,80,23
8,83,5
8,84,1
8,85,38
9,10,489
9,11,499
9,12,286
9,13,5758
9,14,12284
9,15,2
9,16,1
9,17,23
9,18,4304
9,19,28
9,20,176
9,21,2
9,22,364
9,24,2187
9,26,927
9,27,58
9,28,173
9,29,3
9,30,5
9,31,1
9,32,53
9,33,1
9,34,8367
9,35,6
9,37,248
9,39,116
9,40,347
9,41,120
9,42,142
9,43,284
9,44,40
9,45,1360
9,46,4
9,48,2
9,49,1
9,50,15
9,51,12
9,52,2
9,53,2
9,57,333
9,58,45
9,59,48
9,60,2
9,61,25
9,63,31
9,64,82
9,65,37
9,66,148
9,67,9922
9,68,2914
9,69,4
9,71,6589
9,72,2
9,73,449
9,74,18
9,75,27
9,76,902
9,77,1242
9,78,28
9,80,91
9,81,18
9,82,95
9,83,981
9,84,682
9,85,2279
9,86,1
9,88,12
9,89,2
9,90,151
9,92,4
9,93,34
9,94,254
9,95,81
10,11,13514
10,12,646
10,13,76
10,14,6270
10,15,139
10,16,1
10,17,186
10,18,49
10,19,139
10,20,13
10,22,1
10,24,1
10,26,5864
10,27,43
10,28,53
10,30,11
10,34,458
10,37,79
10,38,3
10,40,4617
10,41,811
10,42,699
10,43,894
10,44,4
10,45,288
10,46,37
10,50,13
10,55,2
10,57,128
10,59,73
10,63,23
10,64,473
10,65,75
10,66,4982
10,67,341
10,68,396
10,70,1
10,71,136
10,73,63
10,74,28
10,75,60
10,76,31
10,77,1598
10,78,33
10,80,95
10,81,16
10,82,10
10,83,31
10,84,100
10,85,3174
10,86,1
10,89,2
10,90,79
10,91,180
10,92,1
10,93,39
10,94,1
10,95,1
11,12,398
11,13,146
11,14,179
11,15,5
11,17,4
11,18,85
11,19,2
11,20,41
11,24,1
11,26,12393
11,27,80
11,28,32
11,34,415
11,37,42
11,40,5859
11,41,475
11,42,474
11,43,5208
11,44,2
11,45,355
11,46,37
11,57,110
11,58,1
11,59,14
11,64,149
11,65,79
11,66,4950
11,67,190
11,68,122
11,69,1
11,71,63
11,73,64
11,74,1
11,75,1
11,76,29
11,77,838
11,78,5
11,80,91
11,81,3
11,82,81
11,83,282
11,84,19
11,85,6007
11,86,4
11,89,1
11,90,108
11,92,4
11,93,32
11,94,73
11,95,1
12,13,64
12,14,329
12,15,77
12,16,1
12,17,4766
12,18,201
12,19,62
12,20,1008
12,22,17
12,24,4
12,26,268
12,27,48
12,28,1677
12,29,42
12,30,22
12,33,1
12,34,85
12,36,1
12,37,692
12,38,1
12,40,126
12,41,1224
12,42,415
12,43,844
12,44,1
12,45,110
12,47,56
12,51,8
12,57,307
12,59,67
12,61,5
12,63,22
12,64,286
12,65,59
12,66,128
12,67,288
12,68,108
12,69,1
12,71,63
12,72,28
12,73,45
12,74,86
12,75,122
12,76,14
12,77,258
12,78,2
12,80,465
12,81,6
12,82,34
12,83,24
12,84,195
12,85,160
12,90,2
12,92,13
12,93,30
12,94,39
12,95,1
13,14,8184
13,15,15
13,17,12
13,18,2824
13,19,50
13,20,313
13,22,531
13,23,32
13,24,1309
13,26,499
13,27,120
13,28,627
13,30,5
13,31,588
13,32,54
13,34,6225
13,35,11
13,36,50
13,37,1222
13,38,21
13,39,6
13,40,65
13,41,12
13,42,49
13,43,6
13,44,3
13,45,25
13,46,58
13,51,3
13,55,66
13,57,2378
13,58,91
13,59,11
13,60,1
13,61,103
13,62,18
13,63,14
13,64,56
13,65,11
13,66,55
13,67,3770
13,68,2525
13,69,2
13,70,13
13,71,2129
13,72,9
13,73,354
13,74,22
13,75,3694
13,76,917
13,77,73
13,79,1438
13,80,29
13,81,23
13,82,1252
13,83,81
13,84,607
13,85,30
13,86,10
13,89,1
13,90,3
13,92,393
13,93,17
13,94,24
13,95,165
14,15,20
14,16,92
14,17,39
14,18,3827
14,19,331
14,20,358
14,21,30
14,22,194
14,23,262
14,24,1504
14,25,40
14,26,605
14,27,238
14,28,365
14,29,49
14,30,43
14,31,449
14,32,57
14,33,2
14,34,9893
14,35,9
14,36,48
14,37,290
14,38,35
14,39,176
14,40,188
14,41,176
14,42,65
14,43,57
14,44,56
14,45,61
14,46,13
14,47,22
14,49,1
14,50,74
14,51,88
14,53,37
14,54,1
14,55,92
14,56,6
14,57,473
14,58,47
14,59,99
14,60,72
14,61,20
14,62,100
14,63,17
14,64,118
14,65,70
14,66,231
14,67,11269
14,68,3257
14,69,4
14,70,6
14,71,9566
14,72,11
14,73,384
14,74,20
14,75,154
14,76,2609
14,77,214
14,78,202
14,79,601
14,80,192
14,81,23
14,82,404
14,83,96
14,84,1693
14,85,111
14,86,28
14,88,39
14,89,12
14,90,39
14,91,2490
14,92,104
14,93,27
14,94,375
14,95,268
15,17,1
15,18,1
15,19,15
15,20,4
15,24,2
15,26,1
15,27,9
15,28,6
15,29,22
15,30,1
15,31,1
15,32,8
15,33,5
15,34,10
15,35,5
15,37,1
15,40,8
15,41,91
15,42,12
15,43,1
15,44,42
15,45,9
15,46,51
15,48,1
15,50,1
15,57,4
15,59,10
15,62,314
15,64,40
15,65,110
15,67,1
15,68,210
15,70,1
15,71,15
15,72,2
15,73,2
15,74,7
15,76,1
15,77,149
15,78,13
15,80,54
15,82,2
15,83,7
15,84,1
15,85,1
15,92,1
15,93,10
15,94,8
16,17,38
16,18,9
16,19,18
16,21,246
16,22,1443
16,23,1066
16,24,6
16,25,475
16,26,4
16,27,1
16,28,6
16,29,1621
16,30,6
16,31,347
16,32,1498
16,33,654
16,34,63
16,35,1121
16,36,611
16,38,3510
16,39,1994
16,40,1
16,41,6
16,42,1
16,43,1
16,45,1
16,46,49
16,50,987
16,51,2876
16,53,1927
16,55,4031
16,58,2571
16,60,178
16,61,697
16,64,3
16,67,244
16,68,115
16,71,5
16,73,40
16,77,43
16,78,1
16,84,1
16,85,24
16,86,408
16,88,702
16,89,376
16,90,6
16,92,1
16,93,1
17,18,76
17,20,3
17,22,1
17,24,5
17,26,11
17,27,26
17,28,502
17,29,34
17,30,18
17,32,4
17,33,1
17,34,30
17,35,5
17,37,34
17,39,1
17,40,39
17,41,19
17,42,91
17,43,68
17,45,116
17,46,3
17,55,1
17,57,185
17,58,1
17,59,2638
17,64,63
17,65,5
17,66,54
17,67,33
17,68,10
17,69,1
17,71,53
17,72,1
17,73,2
17,74,61
17,76,1
17,77,4948
17,78,2
17,80,457
17,81,381
17,82,2
17,83,15
17,85,98
17,90,16
17,92,8
17,94,45
18,19,4
18,20,71
18,21,1
18,22,36
18,24,2361
18,25,23
18,26,60
18,27,51
18,28,15
18,29,38
18,30,6
18,31,12
18,32,8
18,33,1
18,34,1058
18,35,2
18,37,47
18,39,15
18,40,12
18,41,7
18,42,77
18,43,10
18,45,212
18,47,1
18,48,1
18,50,4
18,51,18
18,57,468
18,59,48
18,60,2
18,61,24
18,63,1
18,64,80
18,65,75
18,66,83
18,67,6826
18,68,763
18,71,1049
18,72,1
18,73,125
18,74,72
18,75,1
18,76,662
18,77,575
18,78,166
18,80,214
18,81,3
18,82,194
18,83,26
18,84,569
18,85,1166
18,87,8
18,90,11
18,92,128
18,93,10
18,95,92
19,21,5
19,22,8
19,24,9
19,25,112
19,26,9
19,27,4
19,29,307
19,30,2733
19,31,349
19,32,57
19,33,625
19,34,13
19,35,5
19,36,10
19,37,3629
19,38,4
19,40,48
19,41,4640
19,42,3
19,43,5
19,45,2
19,50,587
19,51,202
19,56,319
19,57,3
19,58,1
19,59,1
19,60,113
19,61,739
19,64,21
19,65,1
19,66,64
19,67,120
19,68,284
19,69,2
19,71,48
19,72,115
19,73,1
19,74,1
19,76,28
19,77,62
19,78,6
19,80,60
19,83,7
19,85,44
19,86,134
19,87,374
19,89,365
19,90,47
19,92,1
19,94,10
19,95,1
20,21,3
20,22,3
20,23,1
20,24,1
20,26,58
20,27,6
20,28,12
20,30,1
20,31,55
20,32,1
20,33,7
20,34,107
20,35,1
20,37,336
20,39,12
20,40,180
20,41,15
20,42,330
20,45,15
20,46,1
20,51,1
20,53,1
20,55,1
20,57,19
20,58,4
20,59,24
20,62,1
20,63,1
20,64,2
20,65,17
20,66,43
20,67,70
20,68,57
20,69,1
20,71,199
20,72,19
20,73,40
20,74,3
20,75,18
20,76,16
20,77,31
20,79,3
20,80,5
20,81,1
20,82,4
20,83,89
20,84,21
20,85,191
20,90,1
20,92,11
21,22,63
21,24,1
21,25,1
21,26,1
21,27,5
21,29,120
21,30,1
21,31,60
21,32,21
21,33,1
21,35,13
21,38,206
21,39,1
21,50,48
21,51,181
21,53,56
21,55,264
21,58,178
21,60,64
21,61,84
21,86,20
21,89,48
22,24,89
22,25,33
22,26,8
22,27,5
22,28,9
22,29,512
22,30,7
22,31,9
22,32,179
22,33,45
22,34,889
22,35,91
22,36,64
22,37,53
22,38,1371
22,39,583
22,41,3
22,42,2
22,45,2
22,50,145
22,51,321
22,53,123
22,55,975
22,57,41
22,58,221
22,60,47
22,61,246
22,64,1
22,65,1
22,67,272
22,68,394
22,71,728
22,73,533
22,76,11
22,77,6
22,78,1
22,82,8
22,83,1
22,84,19
22,85,23
22,86,54
22,87,181
22,89,168
22,93,7
22,95,1
23,24,94
23,27,2
23,28,1
23,29,1100
23,30,6
23,31,62
23,32,388
23,33,226
23,35,457
23,36,226
23,39,311
23,42,4
23,53,730
23,58,1604
23,60,426
23,61,354
23,67,1
23,76,21
23,82,1
23,84,15
23,86,118
23,89,150
24,25,12
24,26,4
24,27,332
24,29,7
24,30,3
24,31,5
24,32,5
24,34,67
24,35,2
24,37,15
24,39,14
24,40,2
24,41,1
24,42,54
24,43,1
24,45,7
24,46,7
24,47,1
24,51,13
24,55,8
24,57,1445
24,58,5
24,62,5
24,65,9
24,66,4
24,67,9646
24,68,108
24,69,4
24,70,26
24,71,1374
24,72,13
24,73,46
24,74,1
24,76,1072
24,77,58
24,78,22
24,80,4
24,81,1
24,82,2
24,84,23
24,85,1008
24,90,2
24,92,208
24,93,1
24,94,1
24,95,3
25,26,6
25,27,2
25,28,1
25,29,524
25,30,1
25,31,354
25,32,745
25,33,695
25,34,3
25,35,254
25,36,799
25,38,80
25,39,2088
25,45,1
25,50,1939
25,51,171
25,53,33
25,55,79
25,56,52
25,58,336
25,60,58
25,61,878
25,66,26
25,68,41
25,69,7
25,73,1
25,76,1
25,82,14
25,86,35
25,87,514
25,89,566
26,27,31
26,28,8
26,29,4
26,30,6
26,31,1
26,32,1
26,33,1
26,34,464
26,35,1
26,37,2
26,39,4
26,40,4400
26,41,80
26,42,177
26,43,2762
26,45,98
26,50,1
26,51,3
26,52,1
26,53,11
26,57,58
26,59,51
26,63,3
26,64,71
26,65,4
26,66,3823
26,67,119
26,68,171
26,71,232
26,73,44
26,74,161
26,76,74
26,77,575
26,80,94
26,81,3
26,82,41
26,83,443
26,84,4
26,85,5572
26,86,1
26,89,1
26,90,1
26,93,5
26,94,18
26,95,2
27,28,54
27,29,5
27,30,5
27,31,9
27,34,86
27,36,4
27,37,119
27,40,48
27,42,8
27,44,1
27,45,240
27,46,1
27,47,429
27,48,458
27,53,1
27,57,307
27,59,34
27,60,1
27,63,1120
27,64,18
27,65,18
27,66,44
27,67,200
27,68,32
27,69,268
27,70,23
27,71,92
27,72,1076
27,73,1
27,74,4
27,76,29
27,77,90
27,80,29
27,81,12
27,82,13
27,83,15
27,85,20
27,90,4
27,93,2
27,95,1
28,29,4
28,31,1
28,32,2
28,33,7
28,34,155
28,35,6
28,36,1
28,37,39
28,40,76
28,41,2
28,42,2349
28,43,8
28,45,26
28,46,1
28,57,121
28,58,1
28,59,641
28,63,2
28,64,56
28,65,15
28,67,3
28,68,10
28,71,3
28,73,2
28,74,49
28,75,1
28,77,260
28,80,94
28,82,2
28,83,8
28,84,3
28,85,4
28,92,4
28,93,4
28,94,46
29,30,69
29,31,641
29,32,856
29,33,856
29,34,72
29,35,603
29,36,412
29,38,3011
29,39,1715
29,40,23
29,43,1
29,50,1207
29,51,1872
29,53,1436
29,54,45
29,55,1863
29,56,230
29,58,2687
29,59,27
29,60,383
29,61,1058
29,62,2
29,64,64
29,65,2
29,67,13
29,68,78
29,71,55
29,73,59
29,76,1
29,80,35
29,81,8
29,82,5
29,86,719
29,87,1
29,88,1145
29,89,1094
29,93,1
29,94,54
30,32,8
30,34,20
30,35,5
30,40,1
30,41,1568
30,42,1
30,43,17
30,45,24
30,46,1
30,48,1
30,57,34
30,62,367
30,64,61
30,65,2
30,66,42
30,67,12
30,68,120
30,69,1
30,71,5
30,72,101
30,73,5
30,76,40
30,77,41
30,78,1
30,79,1
30,80,4
30,85,37
30,90,1
31,32,1568
31,33,1474
31,34,30
31,35,64
31,36,1122
31,38,788
31,39,1206
31,43,1
31,44,1
31,45,4
31,48,1
31,50,1215
31,51,540
31,53,155
31,54,2
31,55,771
31,56,258
31,58,473
31,60,295
31,61,1881
31,62,6
31,64,1
31,67,205
31,68,5
31,70,1
31,71,30
31,72,1
31,74,1
31,76,8
31,77,1
31,82,33
31,83,1
31,84,13
31,86,138
31,88,1236
31,89,1530
32,33,2340
32,34,20
32,35,318
32,36,2954
32,37,3307
32,38,976
32,39,1846
32,46,1
32,50,1983
32,51,771
32,53,935
32,54,60
32,55,797
32,56,145
32,57,1
32,58,997
32,60,899
32,61,2581
32,64,1
32,65,1
32,67,29
32,68,33
32,71,1
32,72,1
32,73,1
32,77,11
32,83,58
32,86,621
32,88,1728
32,89,1654
32,90,1
32,93,1
32,95,12
33,34,3
33,35,259
33,36,3312
33,38,774
33,39,2590
33,40,1
33,41,1
33,46,5
33,50,1575
33,51,490
33,53,623
33,54,21
33,55,986
33,56,351
33,58,472
33,60,431
33,61,2794
33,62,1
33,67,52
33,73,26
33,77,17
33,86,295
33,88,1646
33,89,1157
33,90,4
34,35,1
34,36,11
34,37,394
34,39,75
34,40,173
34,41,226
34,42,90
34,43,633
34,45,49
34,46,8
34,47,3
34,48,2
34,50,2
34,55,33
34,57,626
34,58,1
34,59,77
34,60,36
34,61,8
34,63,19
34,64,103
34,66,166
34,67,7846
34,68,2312
34,69,1
34,70,2
34,71,6921
34,72,4
34,73,658
34,74,61
34,75,252
34,76,754
34,77,227
34,78,227
34,80,31
34,81,22
34,82,714
34,83,54
34,84,2210
34,85,2131
34,87,2
34,89,7
34,90,578
34,92,30
34,93,424
34,94,44
34,95,150
35,36,276
35,38,538
35,39,454
35,40,1
35,42,1
35,50,185
35,51,182
35,53,367
35,55,207
35,58,465
35,60,319
35,61,119
35,62,13
35,67,1
35,68,66
35,73,5
35,86,948
35,88,195
35,89,32
35,90,11
36,38,544
36,39,3102
36,40,7
36,42,1
36,43,4
36,50,1197
36,51,478
36,53,425
36,55,743
36,56,93
36,58,412
36,60,497
36,61,4773
36,67,37
36,77,32
36,86,118
36,88,1278
36,89,2778
36,90,2
36,93,2
37,38,1
37,39,1
37,40,36
37,41,5
37,42,827
37,43,12
37,45,151
37,46,23
37,57,118
37,59,3988
37,62,1
37,63,188
37,64,18
37,65,3
37,67,259
37,68,237
37,70,1
37,71,156
37,73,5
37,74,3
37,75,61
37,76,19
37,77,2624
37,79,84
37,80,2600
37,81,3
37,82,59
37,83,66
37,84,1201
37,85,224
37,92,3
37,94,11
37,95,33
38,39,2527
38,40,1
38,41,1
38,42,3
38,45,1
38,50,1708
38,51,2329
38,53,1470
38,55,1887
38,56,49
38,57,17
38,58,2852
38,60,252
38,61,1478
38,67,133
38,68,24
38,72,1
38,73,55
38,76,1
38,77,1
38,80,3
38,84,1
38,85,1
38,86,472
38,87,728
38,89,871
38,90,7
38,93,1
39,40,29
39,42,30
39,45,2
39,46,5
39,48,1
39,50,3933
39,51,727
39,53,1428
39,55,1054
39,57,4
39,58,2137
39,59,1
39,60,1158
39,61,1998
39,62,2
39,67,160
39,68,126
39,71,132
39,72,1
39,73,187
39,74,1
39,76,78
39,77,1
39,82,2
39,83,2
39,86,926
39,88,1649
39,89,888
39,90,35
39,93,8
40,41,945
40,42,789
40,43,4854
40,45,124
40,53,1
40,55,30
40,57,80
40,59,36
40,60,1
40,63,3
40,64,88
40,65,83
40,66,2928
40,67,297
40,68,55
40,71,87
40,72,2
40,73,10
40,74,27
40,76,29
40,77,337
40,78,2
40,80,11
40,81,17
40,82,65
40,83,59
40,84,9
40,85,3600
40,89,1
40,90,626
40,92,11
40,93,20
40,94,58
40,95,3
41,42,20
41,43,5470
41,45,39
41,53,2
41,55,1
41,57,35
41,59,1
41,61,67
41,64,128
41,66,169
41,67,97
41,68,86
41,69,1
41,70,1
41,71,241
41,72,22
41,73,5
41,75,85
41,76,1
41,77,310
41,80,4
41,83,1
41,84,1
41,85,12
41,92,1
41,93,2
41,94,2
42,43,19
42,45,120
42,46,891
42,48,1
42,51,1
42,57,69
42,59,208
42,62,28
42,63,18
42,64,2
42,65,14
42,67,337
42,68,156
42,69,1
42,70,2
42,71,64
42,72,25
42,73,109
42,74,57
42,75,79
42,76,83
42,77,859
42,79,16
42,80,125
42,81,13
42,82,9
42,83,75
42,84,94
42,85,52
42,90,307
42,92,21
42,94,10
42,95,8
43,45,76
43,46,21
43,50,1
43,51,4
43,55,1
43,57,8
43,58,4
43,59,1
43,62,34
43,63,9
43,64,49
43,65,34
43,67,4
43,68,19
43,69,1
43,71,16
43,72,1
43,73,31
43,74,2
43,75,2
43,76,3
43,77,223
43,79,6
43,80,38
43,82,13
43,83,141
43,84,3
43,85,1820
43,90,495
43,92,4
43,93,14
43,94,20
43,95,15
44,45,5
44,65,149
44,69,1
44,71,1
44,75,1
44,77,1
44,83,1
45,46,5
45,47,226
45,48,70
45,51,1
45,55,2
45,57,36
45,59,90
45,61,9
45,62,13
45,63,598
45,64,70
45,65,28
45,66,289
45,67,56
45,68,48
45,69,9
45,70,2
45,71,102
45,72,206
45,73,9
45,74,25
45,75,22
45,76,8
45,77,1734
45,79,32
45,80,36
45,81,5
45,82,12
45,83,17895
45,84,5
45,85,35
45,86,20
45,88,1
45,90,16
45,92,99
45,93,45
45,94,10
46,48,4
46,53,1
46,58,1
46,59,63
46,60,20
46,66,125
46,67,336
46,71,8
46,73,28
46,77,139
46,78,36
46,81,5
46,82,1
46,84,109
46,86,5
46,93,1
47,48,23921
47,59,1
47,61,1
47,63,631
47,64,1
47,65,1
47,67,2
47,69,171
47,70,317
47,72,973
47,73,1
47,76,1
47,79,5
48,53,2
48,57,1
48,63,549
48,67,1
48,69,122
48,70,158
48,71,1
48,72,586
48,77,41
48,85,12
48,90,1
49,89,1
50,51,555
50,53,90
50,55,1675
50,56,277
50,57,36
50,58,399
50,60,264
50,61,2874
50,64,1
50,65,1
50,67,31
50,71,1
50,73,1
50,76,1
50,80,1
50,86,355
50,87,1455
50,89,2466
51,53,1105
51,55,2281
51,56,69
51,57,2
51,58,2398
51,60,409
51,61,612
51,67,292
51,68,71
51,73,1
51,81,1
51,83,1
51,85,1
51,86,219
51,87,1062
51,89,422
51,90,10
51,93,1
51,95,1
52,67,1
52,85,1
53,55,1456
53,56,1
53,58,1572
53,60,298
53,61,418
53,67,28
53,68,1
53,71,2
53,73,31
53,77,4
53,85,2
53,86,441
53,88,212
53,89,270
53,90,75
53,93,1
54,56,1
54,57,1
54,61,16
54,86,40
54,89,33
55,58,2105
55,60,340
55,61,754
55,67,10
55,68,24
55,69,1
55,71,9
55,73,150
55,77,1
55,81,1
55,86,275
55,87,858
55,89,591
55,90,6
55,93,1
56,57,1
56,60,2
56,61,530
56,70,1
56,86,9
56,88,408
56,89,440
56,95,1
57,59,167
57,62,38
57,63,5
57,64,80
57,65,45
57,66,60
57,67,773
57,68,184
57,70,1
57,71,432
57,73,216
57,74,77
57,75,114
57,76,88
57,77,151
57,79,45
57,80,180
57,81,5
57,82,2189
57,83,40
57,84,28
57,85,105
57,86,2
57,88,9
57,90,32
57,92,2854
57,93,2
57,94,66
58,60,406
58,61,882
58,65,2
58,67,14
58,68,32
58,70,2
58,73,35
58,74,12
58,77,7
58,79,1
58,80,1
58,82,1
58,86,242
58,88,404
58,89,424
58,90,11
58,93,23
59,60,1
59,61,1
59,62,20
59,63,48
59,64,24
59,65,39
59,66,202
59,67,140
59,68,35
59,70,5
59,71,33
59,73,3
59,74,44
59,77,3971
59,78,5
59,80,5837
59,81,264
59,82,17
59,83,14
59,84,27
59,85,71
59,88,1
59,92,1
59,93,3
59,94,12
60,61,440
60,62,1
60,66,1
60,67,50
60,71,1
60,73,20
60,76,2
60,86,504
60,88,294
60,89,366
60,93,1
61,62,1
61,67,64
61,68,21
61,70,1
61,73,34
61,75,40
61,77,43
61,83,13
61,86,287
61,88,2030
61,89,3165
62,66,4
62,67,78
62,76,1
62,77,75
62,82,1
62,83,19
62,85,5
62,89,2
62,95,12
63,64,18
63,65,2
63,66,1
63,67,1
63,68,4
63,69,121
63,70,215
63,71,7
63,72,1272
63,77,81
63,78,1
63,80,7
63,81,3
63,82,1
63,83,125
63,84,1
63,85,17
63,90,1
63,93,1
64,65,6338
64,66,103
64,67,73
64,68,13
64,70,1
64,71,20
64,72,1
64,73,3
64,74,71
64,76,16
64,77,349
64,78,2
64,80,18
64,81,1
64,82,45
64,83,23
